"","name","nurs","doct","state","zone","area","popu"
"32148","Kayere MCH",0,0,"Yobe","Northeast",4943.196491,300760
"32149","primary health care centre",0,0,"Yobe","Northeast",4943.196491,300760
"32150","mashio mmch",1,0,"Yobe","Northeast",4943.196491,300760
"32151","dispensary",0,0,"Yobe","Northeast",4943.196491,300760
"32152","Jajere mch",4,0,"Yobe","Northeast",4943.196491,300760
"32153","MCH Gabatasha",0,0,"Yobe","Northeast",4943.196491,300760
"32154","Taiyu Health Post",0,0,"Yobe","Northeast",4943.196491,300760
"32155","MCH Dogon kuka A",0,0,"Yobe","Northeast",4943.196491,300760
"32156","shanga mmch",0,0,"Yobe","Northeast",4943.196491,300760
"32157","Siminti Dispemsary",0,0,"Yobe","Northeast",4943.196491,300760
"32158","MCH",0,0,"Yobe","Northeast",4943.196491,300760
"32159","Dispensary",0,0,"Yobe","Northeast",4943.196491,300760
"32160","Maternal and child health centre",0,0,"Yobe","Northeast",4943.196491,300760
"32161","dispensary",0,0,"Yobe","Northeast",4943.196491,300760
"32162","Dumbuluwa Dispensary",0,0,"Yobe","Northeast",4943.196491,300760
"32163","Shamka Dispensary",0,0,"Yobe","Northeast",4943.196491,300760
"32164","MCH Ningi",0,0,"Yobe","Northeast",4943.196491,300760
"32165","Maternal and child health clinic",0,0,"Yobe","Northeast",4943.196491,300760
"32166","ganji dispensary",0,0,"Yobe","Northeast",4943.196491,300760
"32167","Modern primary health centre",0,0,"Yobe","Northeast",4943.196491,300760
"32168","Health post",0,0,"Yobe","Northeast",4943.196491,300760
"32169","Health clinic",0,0,"Yobe","Northeast",4943.196491,300760
"32170","Bornokichi Health Clinic",0,0,"Yobe","Northeast",4943.196491,300760
"32171","MCH Aigada mai kasuwa",0,0,"Yobe","Northeast",4943.196491,300760
"32172","MCH Daura",0,0,"Yobe","Northeast",4943.196491,300760
"32173","MCH Gubana",0,0,"Yobe","Northeast",4943.196491,300760
"32174","Model Primary Health Centre",0,0,"Yobe","Northeast",4351.649976,157295
"32175","Haelth dispensary",0,0,"Yobe","Northeast",4351.649976,157295
"32176","Damakarwa Dispensary",3,0,"Yobe","Northeast",4351.649976,157295
"32177","PHC Daganbi",0,0,"Yobe","Northeast",4351.649976,157295
"32178","Dispensary",0,0,"Yobe","Northeast",4351.649976,157295
"32179","PHC",0,0,"Yobe","Northeast",4351.649976,157295
"32180","Alajiri dispensary",0,0,"Yobe","Northeast",4351.649976,157295
"32181","Fukurti Dispensary",1,0,"Yobe","Northeast",4351.649976,157295
"32182","Haelth center",0,0,"Yobe","Northeast",4351.649976,157295
"32183","Dispensry",0,0,"Yobe","Northeast",4351.649976,157295
"32184","Primary Health Clinic.",0,0,"Yobe","Northeast",4351.649976,157295
"32185","Dispensry",0,0,"Yobe","Northeast",4351.649976,157295
"32186","Mhc kelluri",1,0,"Yobe","Northeast",4351.649976,157295
"32188","Haelth dispensary",0,0,"Yobe","Northeast",4351.649976,157295
"32190","Balle mch",1,0,"Yobe","Northeast",4351.649976,157295
"32191","Town mch",3,0,"Yobe","Northeast",4351.649976,157295
"32192","Ambiya dispensary",0,0,"Yobe","Northeast",3234.784232,130088
"32193","Mch kasaichys",0,0,"Yobe","Northeast",3234.784232,130088
"32194","PHC",0,0,"Yobe","Northeast",3234.784232,130088
"32195","primary health center",0,0,"Yobe","Northeast",3234.784232,130088
"32196","phc",0,0,"Yobe","Northeast",3234.784232,130088
"32197","Comprehensive health center",2,0,"Yobe","Northeast",3234.784232,130088
"32198","Wulle Health Post",0,0,"Yobe","Northeast",3234.784232,130088
"32199","Gen hosp",3,3,"Yobe","Northeast",3234.784232,130088
"32200","Afuwa med clinic",4,2,"Yobe","Northeast",3234.784232,130088
"32202","Mutai Dispensary",0,0,"Yobe","Northeast",3234.784232,130088
"32203","Dispensary",0,0,"Yobe","Northeast",3234.784232,130088
"32204","Daddawel dispensary",0,0,"Yobe","Northeast",3234.784232,130088
"32205","Adetons medical hosp",2,1,"Yobe","Northeast",3234.784232,130088
"32206","Mphc kukuwa tasha",0,0,"Yobe","Northeast",3234.784232,130088
"32207","Bumsa health center",0,0,"Yobe","Northeast",2087.210022,103510
"32208","Garin Abdullahi Dispensary",0,0,"Yobe","Northeast",2087.210022,103510
"32209","Gabai Dispensary",0,0,"Yobe","Northeast",2087.210022,103510
"32210","Dispensary Birni Gadam",0,0,"Yobe","Northeast",2087.210022,103510
"32211","Dispensary Badugo",0,0,"Yobe","Northeast",2087.210022,103510
"32212","Dispensary Gagure",0,0,"Yobe","Northeast",2087.210022,103510
"32213","Health Post Dutchi",0,0,"Yobe","Northeast",2087.210022,103510
"32214","Dispensary Kupto Gana",0,0,"Yobe","Northeast",2087.210022,103510
"32215","Dispensary Kushimaga Ganjarma",0,0,"Yobe","Northeast",2087.210022,103510
"32216","BHC",0,0,"Yobe","Northeast",2087.210022,103510
"32217","Health post",0,0,"Yobe","Northeast",2087.210022,103510
"32218","PHc",0,0,"Yobe","Northeast",2087.210022,103510
"32219","Model Community Health Centre Njibulwa",1,0,"Yobe","Northeast",2087.210022,103510
"32220","Despensary",0,0,"Yobe","Northeast",2087.210022,103510
"32221","despensary",0,0,"Yobe","Northeast",2087.210022,103510
"32222","Zango Outpost",0,0,"Yobe","Northeast",2087.210022,103510
"32223","Bularafa dispensarh",0,0,"Yobe","Northeast",2087.210022,103510
"32224","Mch Dokshi",0,0,"Yobe","Northeast",2087.210022,103510
"32225","PHC",0,1,"Yobe","Northeast",2087.210022,103510
"32226","Dispensary Mabani",0,0,"Yobe","Northeast",2087.210022,103510
"32227","Comprehensive Health Centre Bara",0,0,"Yobe","Northeast",2087.210022,103510
"32228","Health Post",0,0,"Yobe","Northeast",2087.210022,103510
"32229","MDGs",0,0,"Yobe","Northeast",2087.210022,103510
"32230","Nguzua health post",0,0,"Yobe","Northeast",2087.210022,103510
"32231","Clinic",0,0,"Yobe","Northeast",2087.210022,103510
"32232","Ngurum dispensary",0,0,"Yobe","Northeast",2087.210022,103510
"32233","Kukuwa Kura dispensary",0,0,"Yobe","Northeast",2087.210022,103510
"32234","Busari Dispensary",0,0,"Yobe","Northeast",2087.210022,103510
"32236","Shishiwaji dressing centre",0,0,"Yobe","Northeast",2087.210022,103510
"32237","Gasi health center",0,0,"Yobe","Northeast",3937.348312,229083
"32238","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32239","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32240","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32241","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32242","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32243","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32244","Model pry health center gasamu",0,0,"Yobe","Northeast",3937.348312,229083
"32245","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32246","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32247","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32248","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32249","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32250","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32251","Kuka maina Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32252","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32253","Central dispensa",0,0,"Yobe","Northeast",3937.348312,229083
"32255","Cummunal health ",0,0,"Yobe","Northeast",3937.348312,229083
"32256","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32257","Jamel facility",0,0,"Yobe","Northeast",3937.348312,229083
"32259","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32260","Dispesery",0,0,"Yobe","Northeast",3937.348312,229083
"32261","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32262","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32263","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32264","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32265","Gen hospital jakusko",8,0,"Yobe","Northeast",3937.348312,229083
"32266","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32267","Health centre",0,0,"Yobe","Northeast",3937.348312,229083
"32268","Gitgir Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32269","MDG Clinic gogaram",0,0,"Yobe","Northeast",3937.348312,229083
"32270","Phc",0,0,"Yobe","Northeast",3937.348312,229083
"32271","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32272","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32273","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32274","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32275","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32276","Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32277","Mch",2,0,"Yobe","Northeast",3937.348312,229083
"32278","Kagamu health center",0,0,"Yobe","Northeast",3937.348312,229083
"32279","Agana Dispensary",0,0,"Yobe","Northeast",3937.348312,229083
"32280","Health Clinic",0,0,"Yobe","Northeast",3937.348312,229083
"32281","MDG Lamarbago clinic",0,0,"Yobe","Northeast",3937.348312,229083
"32282","Bula Rafi Dispensary",0,0,"Yobe","Northeast",1160.996676,106992
"32283","Wachakal Dispensery",1,0,"Yobe","Northeast",1160.996676,106992
"32284","Fajiganari dispensary",0,0,"Yobe","Northeast",1160.996676,106992
"32285","Karasuwa galu MDGs health clinic",0,0,"Yobe","Northeast",1160.996676,106992
"32286","Kafituwa health post",0,0,"Yobe","Northeast",1160.996676,106992
"32287","clinic",0,0,"Yobe","Northeast",1160.996676,106992
"32288","Mallam Musari Health Post",0,0,"Yobe","Northeast",1160.996676,106992
"32289","Modern health centre",0,0,"Yobe","Northeast",1160.996676,106992
"32290","Mambura health post",0,0,"Yobe","Northeast",1160.996676,106992
"32291","health post",0,0,"Yobe","Northeast",1160.996676,106992
"32292","Jajeri Moden clinic",0,0,"Yobe","Northeast",1160.996676,106992
"32293","Daban giwa dispensary",0,0,"Yobe","Northeast",1160.996676,106992
"32294","karasuwa garu guna dispensary",0,0,"Yobe","Northeast",1160.996676,106992
"32295","Primary Health Care",4,1,"Yobe","Northeast",1160.996676,106992
"32296","Comprehensive Health Centre Jaji maji",3,1,"Yobe","Northeast",1160.996676,106992
"32297","Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32298","Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32299","Kalgidi Health Clinic",0,0,"Yobe","Northeast",1211.865598,61606
"32300","PHc clinic",0,0,"Yobe","Northeast",1211.865598,61606
"32301","Kukayasku dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32302","Damai Health Clinic",0,0,"Yobe","Northeast",1211.865598,61606
"32303","Despensary",0,0,"Yobe","Northeast",1211.865598,61606
"32304","Despensary",0,0,"Yobe","Northeast",1211.865598,61606
"32305","Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32306","Dandar Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32307","Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32308","Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32309","Comprehensive health center",0,0,"Yobe","Northeast",1211.865598,61606
"32310","Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32311","Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32312","Taganama Dispensary",0,0,"Yobe","Northeast",1211.865598,61606
"32313","dispemsary",0,0,"Yobe","Northeast",979.0593379,87823
"32314","Mch",0,0,"Yobe","Northeast",979.0593379,87823
"32315","FADAWA HEALTH POST",0,0,"Yobe","Northeast",979.0593379,87823
"32316","MCH",0,0,"Yobe","Northeast",979.0593379,87823
"32317","MCH",1,0,"Yobe","Northeast",979.0593379,87823
"32318","mch",0,0,"Yobe","Northeast",979.0593379,87823
"32319","disp",0,0,"Yobe","Northeast",979.0593379,87823
"32320","DAZIGAU PHC",0,0,"Yobe","Northeast",979.0593379,87823
"32321","dispensry",0,0,"Yobe","Northeast",979.0593379,87823
"32322","Degubi model health centre",0,0,"Yobe","Northeast",979.0593379,87823
"32323","Dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32324","dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32325","Dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32326","HEALTH POST",0,0,"Yobe","Northeast",979.0593379,87823
"32327","DAZIGAU MCH",0,0,"Yobe","Northeast",979.0593379,87823
"32328","Dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32329","MATERNITY AND CHILD HEALTH CARE CLINIC",0,0,"Yobe","Northeast",979.0593379,87823
"32330","disp",0,0,"Yobe","Northeast",979.0593379,87823
"32331","HEALTH POST",0,0,"Yobe","Northeast",979.0593379,87823
"32332","Dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32333","disp",0,0,"Yobe","Northeast",979.0593379,87823
"32334","disp",0,0,"Yobe","Northeast",979.0593379,87823
"32335","General hospital nangere",16,0,"Yobe","Northeast",979.0593379,87823
"32336","HEALTH POST",0,0,"Yobe","Northeast",979.0593379,87823
"32337","disp",0,0,"Yobe","Northeast",979.0593379,87823
"32338","PRIMARY HEALTH CENTRE",0,0,"Yobe","Northeast",979.0593379,87823
"32339","Dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32340","HEALTH POST",0,0,"Yobe","Northeast",979.0593379,87823
"32341","dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32342","mch",0,0,"Yobe","Northeast",979.0593379,87823
"32343","MCH CLINIC",0,0,"Yobe","Northeast",979.0593379,87823
"32344","mch dawass",0,0,"Yobe","Northeast",979.0593379,87823
"32345","Dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32346","Mch",0,0,"Yobe","Northeast",979.0593379,87823
"32348","dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32349","dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32350","dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32351","Dispensary",0,0,"Yobe","Northeast",979.0593379,87823
"32352","MCH Bulabulin",0,0,"Yobe","Northeast",915.5044164,150632
"32353","Dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32354","Baganari Dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32355","Dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32356","Dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32357","Dagirari health clinic",0,0,"Yobe","Northeast",915.5044164,150632
"32358","HEALTH CLINIC KARAMBARI",0,0,"Yobe","Northeast",915.5044164,150632
"32360","Mirba mdg health clinic",0,0,"Yobe","Northeast",915.5044164,150632
"32361","Dabule health",0,0,"Yobe","Northeast",915.5044164,150632
"32363","Dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32364","Late lawan ngoma dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32365","Balanguwa MPHCC",0,0,"Yobe","Northeast",915.5044164,150632
"32366","Dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32367","Dispensary",0,0,"Yobe","Northeast",915.5044164,150632
"32368","Potiskum Medical Centre (5P M C)",5,2,"Yobe","Northeast",558.2870221,205876
"32369","jumma'a dispensary",0,0,"Yobe","Northeast",558.2870221,205876
"32370","despensary",0,0,"Yobe","Northeast",558.2870221,205876
"32372","Potiskum Central Health Clinic",0,0,"Yobe","Northeast",558.2870221,205876
"32373","Jamaâa Clinic&Maternity Annex.",2,2,"Yobe","Northeast",558.2870221,205876
"32374","M C H Yindiski",0,0,"Yobe","Northeast",558.2870221,205876
"32375","Jamaâa Clinic and Maternity",1,2,"Yobe","Northeast",558.2870221,205876
"32376","M C H Dogon Zare",0,0,"Yobe","Northeast",558.2870221,205876
"32377","Nahuta dispensary",0,0,"Yobe","Northeast",558.2870221,205876
"32378","mch",0,0,"Yobe","Northeast",558.2870221,205876
"32380","Kaigama Nursing Home &Maternity",1,1,"Yobe","Northeast",558.2870221,205876
"32381","Mamudo MCH",0,0,"Yobe","Northeast",558.2870221,205876
"32382","despensary",0,0,"Yobe","Northeast",558.2870221,205876
"32383","despensary",0,0,"Yobe","Northeast",558.2870221,205876
"32384","machama dispensary",0,0,"Yobe","Northeast",558.2870221,205876
"32385","M C H Tudun Wada",0,0,"Yobe","Northeast",558.2870221,205876
"32386","danchuwa health facility",0,0,"Yobe","Northeast",558.2870221,205876
"32387","Despensary",0,0,"Yobe","Northeast",558.2870221,205876
"32389","M C H Yerimaram",0,0,"Yobe","Northeast",558.2870221,205876
"32390","Sungul Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32391","Mafa Para-Vetenary Clinic",0,0,"Yobe","Northeast",4588.744031,77204
"32392","Barkami Vetenary Clinic",0,0,"Yobe","Northeast",4588.744031,77204
"32393","Modrant Primary Healthcare Centre Mafa",0,0,"Yobe","Northeast",4588.744031,77204
"32394","Comprehensive Health Centre Babbangida",0,0,"Yobe","Northeast",4588.744031,77204
"32395","koriyel dispensery",0,0,"Yobe","Northeast",4588.744031,77204
"32396","Goduram Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32397","Garage Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32398","Health clinic",0,0,"Yobe","Northeast",4588.744031,77204
"32399","mch jumbam",0,0,"Yobe","Northeast",4588.744031,77204
"32400","Barkami Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32401","Kariuari Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32402","Koka Health Clinic",0,0,"Yobe","Northeast",4588.744031,77204
"32403","Lantewa dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32404","Health clinic",0,0,"Yobe","Northeast",4588.744031,77204
"32405","manda dawa dispensery",0,0,"Yobe","Northeast",4588.744031,77204
"32406","mattari dispencery
",0,0,"Yobe","Northeast",4588.744031,77204
"32408","Mafa Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32409","Tashan Fulani Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32410","Biriri despensary",0,0,"Yobe","Northeast",4588.744031,77204
"32411","Dispensary",0,0,"Yobe","Northeast",4588.744031,77204
"32412","health post",0,0,"Yobe","Northeast",3785.590281,125821
"32413","degeltura dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32414","health post",0,0,"Yobe","Northeast",3785.590281,125821
"32415","dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32416","hc",0,0,"Yobe","Northeast",3785.590281,125821
"32417","kalgi despery ifad",0,0,"Yobe","Northeast",3785.590281,125821
"32418","bulabulin mch",0,0,"Yobe","Northeast",3785.590281,125821
"32419","kafiya despensary",0,0,"Yobe","Northeast",3785.590281,125821
"32420","MCH",0,0,"Yobe","Northeast",3785.590281,125821
"32421","yhc",0,0,"Yobe","Northeast",3785.590281,125821
"32422","Dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32423","gremari clinic",0,0,"Yobe","Northeast",3785.590281,125821
"32424","mss",1,0,"Yobe","Northeast",3785.590281,125821
"32425","chc",0,1,"Yobe","Northeast",3785.590281,125821
"32426","kakadenri despensery",0,0,"Yobe","Northeast",3785.590281,125821
"32427","Mazogun Dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32428","manawaji dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32429","kirizul dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32430","dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32431","maini kilbu clinic",0,0,"Yobe","Northeast",3785.590281,125821
"32432","MCH",0,0,"Yobe","Northeast",3785.590281,125821
"32433","dilala despensary",0,0,"Yobe","Northeast",3785.590281,125821
"32434","Dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32435","Zai Dispensary",0,0,"Yobe","Northeast",3785.590281,125821
"32436","phc",0,0,"Yobe","Northeast",3785.590281,125821
"32437","bd",0,0,"Yobe","Northeast",3785.590281,125821
"32438","gursulu dispensary",0,0,"Yobe","Northeast",3785.590281,125821
